State,District,Date,Year,Month,Avg_rainfall,Agency_name
Maharashtra,Gadchiroli,2024-03-18,2024,03,1.0090283758,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-03-19,2024,03,0.4628820466,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-03-24,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-03-25,2024,03,0.0007804285,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-04-01,2024,04,1.1560693328,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-04-14,2024,04,0.8185182335,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-04-15,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-04-16,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-04-21,2024,04,0.1984840621,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-04-22,2024,04,1.3062028548,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-04-24,2024,04,0.335784912,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-04-30,2024,04,0.7186403992,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-02,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-03,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-08,2024,05,8.0254883717,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-09,2024,05,2.3819e-06,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-11,2024,05,0.0070683011,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-14,2024,05,0.0003919972,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-16,2024,05,1.373897612,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-21,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-24,2024,05,0.3474740148,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-29,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-30,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-05-31,2024,05,0.0251915078,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-06-10,2024,06,1.1552876095,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-06-17,2024,06,5.7639283769,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-06-18,2024,06,1.4437847533,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-06-19,2024,06,9.7659915439,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-06-23,2024,06,5.4921558077,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-06-30,2024,06,8.8800423105,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-07-03,2024,07,18.9700843948,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-07-13,2024,07,9.5517951544,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-07-17,2024,07,21.6476798695,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-07-21,2024,07,45.7807827725,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-07-25,2024,07,7.1933824949,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-08-08,2024,08,21.9084879899,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-08-11,2024,08,4.2692332611,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-08-12,2024,08,4.0259051891,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-08-17,2024,08,9.6689357053,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-08-18,2024,08,9.8926032048,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-08-19,2024,08,7.1453413144,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-08-23,2024,08,10.4599221211,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-08-31,2024,08,30.6026712252,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-09-02,2024,09,5.9040558231,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-09-12,2024,09,5.7538593903,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-09-20,2024,09,13.0069662596,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-09-22,2024,09,7.990247272,NRSC VIC MODEL
Maharashtra,Nashik,2024-05-20,2024,05,0.0075051392,NRSC VIC MODEL
Maharashtra,Nashik,2024-05-22,2024,05,0.0658534373,NRSC VIC MODEL
Maharashtra,Nashik,2024-05-23,2024,05,0.0037320318,NRSC VIC MODEL
Maharashtra,Nashik,2024-05-24,2024,05,0.0004367395,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-04,2024,06,1.9351377964,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-21,2024,06,1.2573860855,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-23,2024,06,5.0191230484,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-25,2024,06,7.3749353053,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-02,2024,07,11.4036466586,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-07,2024,07,13.976390166,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-09,2024,07,14.1956380297,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-23,2024,07,16.8792422157,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-25,2024,07,7.8919440616,NRSC VIC MODEL
Maharashtra,Nashik,2024-08-12,2024,08,2.4491549744,NRSC VIC MODEL
Maharashtra,Nashik,2024-08-22,2024,08,27.7325008882,NRSC VIC MODEL
Maharashtra,Nashik,2024-08-26,2024,08,8.1336965249,NRSC VIC MODEL
Maharashtra,Nashik,2024-09-06,2024,09,4.0436187043,NRSC VIC MODEL
Maharashtra,Nashik,2024-09-13,2024,09,1.6087131994,NRSC VIC MODEL
Maharashtra,Nashik,2024-09-16,2024,09,0.4901396335,NRSC VIC MODEL
Maharashtra,Nashik,2024-09-20,2024,09,3.2138151813,NRSC VIC MODEL
Maharashtra,Nashik,2024-09-25,2024,09,21.6984686288,NRSC VIC MODEL
Maharashtra,Nashik,2024-09-28,2024,09,3.1168079806,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-04,2024,10,1.096577642,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-13,2024,10,4.9820821145,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-22,2024,10,8.235309048,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-24,2024,10,2.98506e-05,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-26,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-01,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-04,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-10,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-17,2024,11,2.20712e-05,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-21,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-03,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-17,2024,12,0.0002365991,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-24,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-25,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-31,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-01-06,2024,01,0.0065161336,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-01-09,2024,01,0.0960501159,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-01-10,2024,01,0.0340977476,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-02-01,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-02-13,2024,02,0.0015117434,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-02-18,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-01,2024,03,0.0187664871,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-07,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-08,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-23,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-29,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-07,2024,04,0.0027942905,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-08,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-09,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-14,2024,04,0.3383037792,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-21,2024,04,12.3291772667,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-23,2024,04,0.9211544811,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-24,2024,04,0.3976082187,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-01,2024,05,0.0485537182,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-05,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-11,2024,05,0.0718124598,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-12,2024,05,1.9555260076,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-14,2024,05,0.1410208324,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-16,2024,05,0.2895695806,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-21,2024,05,0.1527014641,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-26,2024,05,4.018228134,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-06-01,2024,06,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-06-05,2024,06,7.4833478063,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-06-06,2024,06,5.704868179,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-06-28,2024,06,0.4059393126,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-08,2024,07,16.6888359426,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-14,2024,07,4.6005951988,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-21,2024,07,15.8740413497,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-22,2024,07,14.3692739485,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-24,2024,07,9.9778488134,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-27,2024,07,0.5722884115,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-02,2024,08,3.8724668926,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-06,2024,08,2.8501589984,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-11,2024,08,0.500233588,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-16,2024,08,5.4334408079,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-27,2024,08,1.0546027076,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-29,2024,08,0.6675000659,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-31,2024,08,31.0733896831,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-01,2024,09,58.644190628,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-03,2024,09,3.1843089474,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-04,2024,09,0.8050107773,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-13,2024,09,0.1847608897,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-14,2024,09,0.0603484216,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-21,2024,09,10.7241927735,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-23,2024,09,16.4479945356,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-24,2024,09,34.7105700816,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-28,2024,09,0.5720587273,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-01,2024,10,9.2973283876,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-02,2024,10,3.6426221007,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-06,2024,10,1.3473437653,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-11,2024,10,5.0983764363,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-26,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-03,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-21,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-24,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-25,2024,11,0.001192691,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-12-06,2024,12,0.3142122973,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-12-07,2024,12,0.1412172987,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-12-23,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-01-03,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-01-15,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-01-18,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-01-28,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-03,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-12,2024,02,0.0082390011,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-18,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-20,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-21,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-23,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-24,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-25,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-02-26,2024,02,2.84489e-05,NRSC VIC MODEL
Maharashtra,Palghar,2024-03-05,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-03-11,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-03-13,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-03-25,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-04-03,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-04-12,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-04-25,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-04-30,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-05-07,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-05-09,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-05-14,2024,05,3.4355855579,NRSC VIC MODEL
Maharashtra,Palghar,2024-05-16,2024,05,0.1465040981,NRSC VIC MODEL
Maharashtra,Palghar,2024-05-17,2024,05,0.4586338583,NRSC VIC MODEL
Maharashtra,Palghar,2024-05-20,2024,05,0.0012911156,NRSC VIC MODEL
Maharashtra,Palghar,2024-05-21,2024,05,0.0018732206,NRSC VIC MODEL
Maharashtra,Palghar,2024-05-25,2024,05,0.0001926579,NRSC VIC MODEL
Maharashtra,Palghar,2024-06-08,2024,06,19.8552112116,NRSC VIC MODEL
Maharashtra,Palghar,2024-06-10,2024,06,37.5625337909,NRSC VIC MODEL
Maharashtra,Palghar,2024-06-16,2024,06,0.7461022193,NRSC VIC MODEL
Maharashtra,Palghar,2024-06-17,2024,06,0.5843993373,NRSC VIC MODEL
Maharashtra,Palghar,2024-06-21,2024,06,26.6089279341,NRSC VIC MODEL
Maharashtra,Palghar,2024-06-23,2024,06,10.148157277,NRSC VIC MODEL
Maharashtra,Palghar,2024-07-08,2024,07,15.1090368053,NRSC VIC MODEL
Maharashtra,Palghar,2024-07-14,2024,07,19.791145474,NRSC VIC MODEL
Maharashtra,Palghar,2024-07-16,2024,07,13.959606439,NRSC VIC MODEL
Maharashtra,Palghar,2024-07-24,2024,07,72.6515427233,NRSC VIC MODEL
Maharashtra,Palghar,2024-07-26,2024,07,62.5912955974,NRSC VIC MODEL
Maharashtra,Palghar,2024-08-01,2024,08,22.8811656426,NRSC VIC MODEL
Maharashtra,Palghar,2024-08-05,2024,08,82.1458607947,NRSC VIC MODEL
Maharashtra,Palghar,2024-08-08,2024,08,3.3400430138,NRSC VIC MODEL
Maharashtra,Palghar,2024-08-12,2024,08,5.5243977515,NRSC VIC MODEL
Maharashtra,Palghar,2024-08-13,2024,08,3.5304280726,NRSC VIC MODEL
Maharashtra,Palghar,2024-08-14,2024,08,1.2683882905,NRSC VIC MODEL
Maharashtra,Palghar,2024-08-19,2024,08,2.622906584,NRSC VIC MODEL
Maharashtra,Palghar,2024-09-03,2024,09,8.9208690154,NRSC VIC MODEL
Maharashtra,Palghar,2024-09-06,2024,09,9.9275251979,NRSC VIC MODEL
Maharashtra,Palghar,2024-09-17,2024,09,0.7936245919,NRSC VIC MODEL
Maharashtra,Palghar,2024-09-19,2024,09,1.7940849113,NRSC VIC MODEL
Maharashtra,Palghar,2024-09-23,2024,09,14.333545032,NRSC VIC MODEL
Maharashtra,Palghar,2024-09-27,2024,09,30.7716448636,NRSC VIC MODEL
Maharashtra,Palghar,2024-09-29,2024,09,8.6723749521,NRSC VIC MODEL
Maharashtra,Palghar,2024-10-02,2024,10,2.0694462091,NRSC VIC MODEL
Maharashtra,Palghar,2024-11-03,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-11-04,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-11-07,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-11-15,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-09-04,2024,09,19.2958173244,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-09-06,2024,09,9.6402703816,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-09-10,2024,09,12.3899958803,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-09-12,2024,09,2.5,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-09-15,2024,09,7.2527079359,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-09-16,2024,09,2.0175748049,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-09-20,2024,09,0.504190915,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-09-24,2024,09,51.934764636,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-09-26,2024,09,85.5209661742,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-05,2024,10,0.3595944276,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-09,2024,10,0.1359073184,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-11,2024,10,43.7994233192,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-14,2024,10,10.9681155681,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-15,2024,10,6.1,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-20,2024,10,1.2752904923,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-21,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-26,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-27,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-29,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-10-30,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-11-03,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-11-06,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-12-05,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-12-06,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-12-08,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-12-10,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai City,2024-12-15,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-01-05,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-02-02,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-02-08,2024,02,0.0003486236,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-02-11,2024,02,0.0001743118,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-02-12,2024,02,0.0005556228,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-02-22,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-03-03,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-03-22,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-03-24,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-03-25,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-04-02,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-04-04,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-04-06,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-04-14,2024,04,0.0479884068,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-04-24,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-05-03,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-05-08,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-05-09,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-05-15,2024,05,0.0018629924,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-05-19,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-05-27,2024,05,0.5487428594,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-05-30,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-06-22,2024,06,23.5765284156,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-06-27,2024,06,17.9665797166,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-07-03,2024,07,3.1756902584,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-07-05,2024,07,23.4177977555,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-07-15,2024,07,31.6607912561,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-07-29,2024,07,14.3762669642,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-08-02,2024,08,33.5823614355,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-08-03,2024,08,50.4081185356,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-08-04,2024,08,49.298867976,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-08-05,2024,08,10.5752155128,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-08-11,2024,08,3.5653544018,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-08-12,2024,08,3.8558268953,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-08-16,2024,08,2.7282737882,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-08-19,2024,08,1.4588821209,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-08-22,2024,08,11.0109076349,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-09-06,2024,09,9.8888438724,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-10-04,2024,10,0.9108426064,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-10-06,2024,10,1.1263771973,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-10-19,2024,10,2.2128240119,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-10-21,2024,10,4.3227633924,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-10-23,2024,10,0.2046348298,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-10-24,2024,10,0.001767858,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-11-01,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-11-02,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-11-04,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-11-08,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-11-11,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-11-12,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-11-22,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-11-26,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-04,2024,12,0.0023338449,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-06,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-08,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-10,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-13,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-14,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-16,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-21,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-25,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-26,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-27,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2024-12-31,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Nagpur,2024-01-06,2024,01,0.726675443,NRSC VIC MODEL
Maharashtra,Nagpur,2024-01-11,2024,01,0.3386770009,NRSC VIC MODEL
